,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,Block,Feedback,GameID,Rate,LotShapeB,LotShapeA,BEAST_pred,Cogprior_pred,Rational_pred,DiffCogpriorHuman,DiffHumanBEAST,DiffCogpriorBEAST,DiffCogpriorRational,choices_cog_prior_pred,nn_diff
575,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,45.0,0.05,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.1000000000000005,9.15641851380768,1.0,45.0,36.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.1000000000000005,3.1000000000000005,0.0,1,0,116,0.9475,1,0,0.9119999999999776,0.9976524,1.0,0.050152411460876456,0.0355000000000224,0.08565241146089886,-0.002347588539123535,0.84982955,-0.14782286
576,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,45.0,0.05,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.1000000000000005,9.15641851380768,1.0,45.0,36.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.1000000000000005,3.1000000000000005,0.0,2,1,116,0.99,1,0,0.903519999999978,0.9984213,1.0,0.008421311378479013,0.08648000000002198,0.094901311378501,-0.001578688621520996,0.84654605,-0.15187526
577,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,45.0,0.05,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.1000000000000005,9.15641851380768,1.0,45.0,36.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.1000000000000005,3.1000000000000005,0.0,3,1,116,0.995,1,0,0.8959199999999806,0.9984236,1.0,0.003423576354980473,0.09908000000001937,0.10250357635499985,-0.0015764236450195312,0.85014474,-0.14827883
578,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,45.0,0.05,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.1000000000000005,9.15641851380768,1.0,45.0,36.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.1000000000000005,3.1000000000000005,0.0,4,1,116,1.0,1,0,0.8949599999999786,0.9984659,1.0,-0.001534104347229004,0.10504000000002145,0.10350589565279245,-0.001534104347229004,0.83960164,-0.15886426
579,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,45.0,0.05,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.1000000000000005,9.15641851380768,1.0,45.0,36.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.1000000000000005,3.1000000000000005,0.0,5,1,116,0.9975,1,0,0.8951999999999789,0.99849194,1.0,0.0009919428825377885,0.10230000000002115,0.10329194288255894,-0.0015080571174621582,0.83836126,-0.16013068
580,-6.0,1.0,-6.0,1.0,0.0,0.0,0.0,1.0,7.0,0.5,-30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.5,18.5,-24.0,13.0,-5.5,0.2,1.0,-0.005600000000000049,-0.00720000000000004,-0.02180000000000004,0.5012,0.5008,0.0,-5.5,-5.5,37.0,1,0,117,0.325,0,0,0.3664800000000103,0.34300092,0.0,0.018000918626785267,-0.041480000000010286,-0.02347908137322502,0.3430009186267853,0.58299565,0.23999473
581,-6.0,1.0,-6.0,1.0,0.0,0.0,0.0,1.0,7.0,0.5,-30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.5,18.5,-24.0,13.0,-5.5,0.2,1.0,-0.005600000000000049,-0.00720000000000004,-0.02180000000000004,0.5012,0.5008,0.0,-5.5,-5.5,37.0,2,1,117,0.3925,0,0,0.3728800000000064,0.3444425,0.0,-0.04805751323699953,0.019619999999993643,-0.028437513237005885,0.3444424867630005,0.61432016,0.26987767
582,-6.0,1.0,-6.0,1.0,0.0,0.0,0.0,1.0,7.0,0.5,-30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.5,18.5,-24.0,13.0,-5.5,0.2,1.0,-0.005600000000000049,-0.00720000000000004,-0.02180000000000004,0.5012,0.5008,0.0,-5.5,-5.5,37.0,3,1,117,0.3625,0,0,0.3411600000000068,0.34012637,0.0,-0.022373634576797474,0.021339999999993198,-0.0010336345768042765,0.3401263654232025,0.61856496,0.2784386
583,-6.0,1.0,-6.0,1.0,0.0,0.0,0.0,1.0,7.0,0.5,-30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.5,18.5,-24.0,13.0,-5.5,0.2,1.0,-0.005600000000000049,-0.00720000000000004,-0.02180000000000004,0.5012,0.5008,0.0,-5.5,-5.5,37.0,4,1,117,0.345,0,0,0.3324400000000068,0.33209002,0.0,-0.012909979820251438,0.012559999999993188,-0.0003499798202582505,0.33209002017974854,0.6225035,0.2904135
584,-6.0,1.0,-6.0,1.0,0.0,0.0,0.0,1.0,7.0,0.5,-30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.5,18.5,-24.0,13.0,-5.5,0.2,1.0,-0.005600000000000049,-0.00720000000000004,-0.02180000000000004,0.5012,0.5008,0.0,-5.5,-5.5,37.0,5,1,117,0.3425,0,0,0.3302800000000072,0.31604937,0.0,-0.026450632810592678,0.012219999999992848,-0.01423063281059983,0.31604936718940735,0.6565655,0.34051612
585,26.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,46.0,0.5,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,19.862024066041204,-37.0,25.0,2.857142857142854,0.0,1.0,-0.05299999999999999,-0.056599999999999984,0.14620000000000005,-0.0146,-0.0156,0.0,2.0,2.0,-1.9375,1,0,118,0.465,2,0,0.7848800000000133,0.5108192,1.0,0.04581919670104978,-0.3198800000000133,-0.27406080329896354,-0.4891808032989502,0.53010195,0.019282758
586,26.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,46.0,0.5,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,19.862024066041204,-37.0,25.0,2.857142857142854,0.0,1.0,-0.05299999999999999,-0.056599999999999984,0.14620000000000005,-0.0146,-0.0156,0.0,2.0,2.0,-1.9375,2,1,118,0.56,2,0,0.6998000000000062,0.50463927,1.0,-0.0553607320785523,-0.13980000000000614,-0.19516073207855844,-0.49536073207855225,0.55313134,0.048492074
587,26.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,46.0,0.5,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,19.862024066041204,-37.0,25.0,2.857142857142854,0.0,1.0,-0.05299999999999999,-0.056599999999999984,0.14620000000000005,-0.0146,-0.0156,0.0,2.0,2.0,-1.9375,3,1,118,0.6175,2,0,0.6695600000000111,0.5343964,1.0,-0.08310359001159673,-0.0520600000000111,-0.13516359001160783,-0.4656035900115967,0.5543067,0.019910276
588,26.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,46.0,0.5,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,19.862024066041204,-37.0,25.0,2.857142857142854,0.0,1.0,-0.05299999999999999,-0.056599999999999984,0.14620000000000005,-0.0146,-0.0156,0.0,2.0,2.0,-1.9375,4,1,118,0.585,2,0,0.6554800000000122,0.5571266,1.0,-0.027873418331146205,-0.0704800000000122,-0.0983534183311584,-0.44287341833114624,0.5583344,0.0012078285
589,26.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0,46.0,0.5,10.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,19.862024066041204,-37.0,25.0,2.857142857142854,0.0,1.0,-0.05299999999999999,-0.056599999999999984,0.14620000000000005,-0.0146,-0.0156,0.0,2.0,2.0,-1.9375,5,1,118,0.5675,2,0,0.6484000000000152,0.58024096,1.0,0.012740964889526363,-0.08090000000001518,-0.06815903511048882,-0.41975903511047363,0.5592788,-0.020962179
590,19.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,100.0,0.25,-12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.1999999999999993,45.07071436010355,-24.0,82.0,47.166666666666664,0.0,1.0,-0.49300000000000005,-0.4998,0.34159999999999996,-0.7439,-0.7448,0.0,1.1999999999999993,1.1999999999999993,-169.5,1,0,119,0.3325,3,0,0.3107200000000085,0.32407916,1.0,-0.008420844078063983,0.02177999999999153,0.013359155921927546,-0.675920844078064,0.34592342,0.021844268
591,19.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,100.0,0.25,-12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.1999999999999993,45.07071436010355,-24.0,82.0,47.166666666666664,0.0,1.0,-0.49300000000000005,-0.4998,0.34159999999999996,-0.7439,-0.7448,0.0,1.1999999999999993,1.1999999999999993,-169.5,2,1,119,0.315,3,0,0.3137200000000052,0.32324502,1.0,0.008245018720626829,0.0012799999999947853,0.009525018720621614,-0.6767549812793732,0.35541597,0.03217095
592,19.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,100.0,0.25,-12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.1999999999999993,45.07071436010355,-24.0,82.0,47.166666666666664,0.0,1.0,-0.49300000000000005,-0.4998,0.34159999999999996,-0.7439,-0.7448,0.0,1.1999999999999993,1.1999999999999993,-169.5,3,1,119,0.3425,3,0,0.3510400000000062,0.3262752,1.0,-0.016224800348281887,-0.008540000000006154,-0.02476480034828804,-0.6737248003482819,0.3549239,0.028648704
593,19.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,100.0,0.25,-12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.1999999999999993,45.07071436010355,-24.0,82.0,47.166666666666664,0.0,1.0,-0.49300000000000005,-0.4998,0.34159999999999996,-0.7439,-0.7448,0.0,1.1999999999999993,1.1999999999999993,-169.5,4,1,119,0.3425,3,0,0.3646000000000068,0.33648556,1.0,-0.00601443529129031,-0.02210000000000678,-0.02811443529129709,-0.6635144352912903,0.35652238,0.020036817
594,19.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,100.0,0.25,-12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.1999999999999993,45.07071436010355,-24.0,82.0,47.166666666666664,0.0,1.0,-0.49300000000000005,-0.4998,0.34159999999999996,-0.7439,-0.7448,0.0,1.1999999999999993,1.1999999999999993,-169.5,5,1,119,0.345,3,0,0.3682000000000081,0.34451824,1.0,-0.0004817557334899636,-0.023200000000008103,-0.023681755733498067,-0.65548175573349,0.3573292,0.0128109455
595,-9.0,0.95,-26.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.1,-11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15000000000000036,-0.7050641020095738,15.0,8.0,11.5,0.4230769230769231,-1.0,-0.7092,-0.7190000000000001,1.0,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,0.0,1,0,120,0.565,0,0,0.6688000000000139,0.54403716,0.0,-0.02096283674240107,-0.10380000000001399,-0.12476283674241506,0.5440371632575989,0.59520173,0.051164567
596,-9.0,0.95,-26.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.1,-11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15000000000000036,-0.7050641020095738,15.0,8.0,11.5,0.4230769230769231,-1.0,-0.7092,-0.7190000000000001,1.0,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,0.0,2,1,120,0.4075,0,0,0.5744400000000116,0.43889973,0.0,0.03139972567558291,-0.16694000000001163,-0.13554027432442872,0.4388997256755829,0.56758684,0.12868711
597,-9.0,0.95,-26.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.1,-11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15000000000000036,-0.7050641020095738,15.0,8.0,11.5,0.4230769230769231,-1.0,-0.7092,-0.7190000000000001,1.0,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,0.0,3,1,120,0.425,0,0,0.5302400000000123,0.3957225,0.0,-0.029277491569519032,-0.10524000000001227,-0.1345174915695313,0.39572250843048096,0.5699009,0.17417836
598,-9.0,0.95,-26.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.1,-11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15000000000000036,-0.7050641020095738,15.0,8.0,11.5,0.4230769230769231,-1.0,-0.7092,-0.7190000000000001,1.0,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,0.0,4,1,120,0.4575,0,0,0.513960000000012,0.36999905,0.0,-0.08750094890594484,-0.056460000000011945,-0.1439609489059568,0.3699990510940552,0.5897819,0.21978283
599,-9.0,0.95,-26.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.1,-11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15000000000000036,-0.7050641020095738,15.0,8.0,11.5,0.4230769230769231,-1.0,-0.7092,-0.7190000000000001,1.0,0.0,0.0,0.0,-0.15000000000000036,-0.15000000000000036,0.0,5,1,120,0.4175,0,0,0.5003600000000121,0.36876583,0.0,-0.04873416900634764,-0.08286000000001215,-0.13159416900635978,0.36876583099365234,0.58404875,0.21528292
600,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,21.0,0.01,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.21,2.090669749147388,8.0,30.0,23.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.21,8.21,30.3,1,0,121,0.7925,1,0,0.9999999999999224,0.9997151,1.0,0.20721508979797365,-0.2074999999999224,-0.0002849102019487626,-0.0002849102020263672,0.89863294,-0.101082146
601,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,21.0,0.01,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.21,2.090669749147388,8.0,30.0,23.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.21,8.21,30.3,2,1,121,0.945,1,0,0.9999999999999224,0.99977434,1.0,0.05477433681488042,-0.054999999999922444,-0.00022566318504202432,-0.0002256631851196289,0.89713675,-0.10263759
602,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,21.0,0.01,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.21,2.090669749147388,8.0,30.0,23.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.21,8.21,30.3,3,1,121,0.9925,1,0,0.9999999999999224,0.9997777,1.0,0.007277674674987744,-0.0074999999999223466,-0.00022232532493460244,-0.00022232532501220703,0.8975171,-0.10226059
603,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,21.0,0.01,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.21,2.090669749147388,8.0,30.0,23.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.21,8.21,30.3,4,1,121,0.9975,1,0,0.9999999999999224,0.99978286,1.0,0.0022828602790831987,-0.002499999999922342,-0.00021713972083914346,-0.00021713972091674805,0.897237,-0.10254586
604,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,21.0,0.01,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,8.21,2.090669749147388,8.0,30.0,23.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.21,8.21,30.3,5,1,121,0.9875,1,0,0.9999999999999224,0.9997865,1.0,0.012286496162414506,-0.012499999999922351,-0.00021350383750784463,-0.00021350383758544922,0.8978276,-0.10195887
605,68.0,0.05,-14.0,1.0,0.0,0.0,0.0,1.0,-11.0,0.9,-36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.6000000000000014,-10.371485668516765,-22.0,-79.0,-50.5,0.3888888888888889,1.0,0.7028000000000001,0.7092,-1.0,-0.0546,-0.0524,0.0,-3.6000000000000014,-3.6000000000000014,-10.400000000000006,1,0,122,0.36,0,0,0.1201999999999963,0.40835598,0.0,0.0483559811115265,0.23980000000000368,0.2881559811115302,0.4083559811115265,0.18622965,-0.22212633
606,68.0,0.05,-14.0,1.0,0.0,0.0,0.0,1.0,-11.0,0.9,-36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.6000000000000014,-10.371485668516765,-22.0,-79.0,-50.5,0.3888888888888889,1.0,0.7028000000000001,0.7092,-1.0,-0.0546,-0.0524,0.0,-3.6000000000000014,-3.6000000000000014,-10.400000000000006,2,1,122,0.3875,0,0,0.1758400000000021,0.5182934,0.0,0.13079338073730468,0.2116599999999979,0.3424533807373026,0.5182933807373047,0.18646577,-0.3318276
607,68.0,0.05,-14.0,1.0,0.0,0.0,0.0,1.0,-11.0,0.9,-36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.6000000000000014,-10.371485668516765,-22.0,-79.0,-50.5,0.3888888888888889,1.0,0.7028000000000001,0.7092,-1.0,-0.0546,-0.0524,0.0,-3.6000000000000014,-3.6000000000000014,-10.400000000000006,3,1,122,0.42,0,0,0.1943200000000035,0.572444,0.0,0.15244402170181276,0.2256799999999965,0.37812402170180925,0.5724440217018127,0.18530154,-0.38714248
608,68.0,0.05,-14.0,1.0,0.0,0.0,0.0,1.0,-11.0,0.9,-36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.6000000000000014,-10.371485668516765,-22.0,-79.0,-50.5,0.3888888888888889,1.0,0.7028000000000001,0.7092,-1.0,-0.0546,-0.0524,0.0,-3.6000000000000014,-3.6000000000000014,-10.400000000000006,4,1,122,0.46,0,0,0.2004800000000046,0.61241525,0.0,0.15241525411605833,0.2595199999999954,0.41193525411605375,0.6124152541160583,0.1872474,-0.42516786
609,68.0,0.05,-14.0,1.0,0.0,0.0,0.0,1.0,-11.0,0.9,-36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.6000000000000014,-10.371485668516765,-22.0,-79.0,-50.5,0.3888888888888889,1.0,0.7028000000000001,0.7092,-1.0,-0.0546,-0.0524,0.0,-3.6000000000000014,-3.6000000000000014,-10.400000000000006,5,1,122,0.395,0,0,0.2133600000000047,0.61637205,0.0,0.22137204885482786,0.1816399999999953,0.40301204885482317,0.6163720488548279,0.18926328,-0.42710876
610,28.0,0.75,-13.0,1.0,0.0,0.0,0.0,1.0,57.0,0.1,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3500000000000014,-5.453520777580991,29.0,29.0,29.0,0.0,1.0,-0.2828,-0.347,1.0,0.2475,0.2504,0.0,2.3500000000000014,2.3500000000000014,35.0,1,0,123,0.735,0,0,0.783320000000006,0.7717941,1.0,0.03679408073425294,-0.048320000000006025,-0.011525919265753082,-0.22820591926574707,0.6080154,-0.16377866
611,28.0,0.75,-13.0,1.0,0.0,0.0,0.0,1.0,57.0,0.1,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3500000000000014,-5.453520777580991,29.0,29.0,29.0,0.0,1.0,-0.2828,-0.347,1.0,0.2475,0.2504,0.0,2.3500000000000014,2.3500000000000014,35.0,2,1,123,0.64,0,0,0.6653600000000077,0.67968255,1.0,0.03968255281448363,-0.02536000000000771,0.01432255281447592,-0.32031744718551636,0.6053543,-0.074328244
612,28.0,0.75,-13.0,1.0,0.0,0.0,0.0,1.0,57.0,0.1,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3500000000000014,-5.453520777580991,29.0,29.0,29.0,0.0,1.0,-0.2828,-0.347,1.0,0.2475,0.2504,0.0,2.3500000000000014,2.3500000000000014,35.0,3,1,123,0.655,0,0,0.6325600000000073,0.6615179,1.0,0.006517918109893772,0.022439999999992688,0.02895791810988646,-0.3384820818901062,0.60751474,-0.05400318
613,28.0,0.75,-13.0,1.0,0.0,0.0,0.0,1.0,57.0,0.1,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3500000000000014,-5.453520777580991,29.0,29.0,29.0,0.0,1.0,-0.2828,-0.347,1.0,0.2475,0.2504,0.0,2.3500000000000014,2.3500000000000014,35.0,4,1,123,0.6975,0,0,0.619800000000009,0.63054055,1.0,-0.06695945024490357,0.077699999999991,0.010740549755087425,-0.36945945024490356,0.61090493,-0.019635618
614,28.0,0.75,-13.0,1.0,0.0,0.0,0.0,1.0,57.0,0.1,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3500000000000014,-5.453520777580991,29.0,29.0,29.0,0.0,1.0,-0.2828,-0.347,1.0,0.2475,0.2504,0.0,2.3500000000000014,2.3500000000000014,35.0,5,1,123,0.6275,0,0,0.6183600000000111,0.6118376,1.0,-0.015662374496459908,0.009139999999988824,-0.006522374496471084,-0.38816237449645996,0.61403126,0.0021936297
615,15.0,0.95,7.0,1.0,0.0,0.0,0.0,1.0,42.0,0.01,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.630000000000001,0.5449115279289556,12.0,27.0,19.5,0.3684210526315789,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.630000000000001,4.630000000000001,0.0,1,0,124,0.8525,0,0,0.9999999999999224,0.99972165,1.0,0.1472216463088989,-0.14749999999992236,-0.00027835369102346963,-0.0002783536911010742,0.8601351,-0.13958657
616,15.0,0.95,7.0,1.0,0.0,0.0,0.0,1.0,42.0,0.01,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.630000000000001,0.5449115279289556,12.0,27.0,19.5,0.3684210526315789,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.630000000000001,4.630000000000001,0.0,2,1,124,0.955,0,0,0.9999999999999224,0.99976164,1.0,0.04476164102554325,-0.044999999999922435,-0.00023835897437918252,-0.0002383589744567871,0.85975814,-0.1400035
617,15.0,0.95,7.0,1.0,0.0,0.0,0.0,1.0,42.0,0.01,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.630000000000001,0.5449115279289556,12.0,27.0,19.5,0.3684210526315789,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.630000000000001,4.630000000000001,0.0,3,1,124,0.965,0,0,0.9999999999999224,0.9997748,1.0,0.034774813652038605,-0.034999999999922426,-0.0002251863478838212,-0.00022518634796142578,0.8617535,-0.13802129
618,15.0,0.95,7.0,1.0,0.0,0.0,0.0,1.0,42.0,0.01,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.630000000000001,0.5449115279289556,12.0,27.0,19.5,0.3684210526315789,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.630000000000001,4.630000000000001,0.0,4,1,124,0.97,0,0,0.9999999999999224,0.9997714,1.0,0.029771416187286404,-0.029999999999922422,-0.00022858381263601846,-0.00022858381271362305,0.863812,-0.13595939
619,15.0,0.95,7.0,1.0,0.0,0.0,0.0,1.0,42.0,0.01,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.630000000000001,0.5449115279289556,12.0,27.0,19.5,0.3684210526315789,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.630000000000001,4.630000000000001,0.0,5,1,124,0.9775,0,0,0.9999999999999224,0.99975383,1.0,0.0222538328170776,-0.02249999999992236,-0.0002461671828447587,-0.0002461671829223633,0.86566377,-0.13409007
620,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,41.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.399999999999999,14.207040508142432,-16.0,13.0,-1.5,0.42857142857142855,1.0,-0.19199999999999995,-0.18120000000000003,-0.010199999999999987,0.0,0.0,0.0,-4.399999999999999,-4.399999999999999,0.0,1,0,125,0.2925,0,0,0.2704800000000077,0.33472124,0.0,0.042221237421035784,0.022019999999992268,0.06424123742102805,0.33472123742103577,0.4132259,0.07850465
621,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,41.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.399999999999999,14.207040508142432,-16.0,13.0,-1.5,0.42857142857142855,1.0,-0.19199999999999995,-0.18120000000000003,-0.010199999999999987,0.0,0.0,0.0,-4.399999999999999,-4.399999999999999,0.0,2,1,125,0.36,0,0,0.2910400000000074,0.33409446,0.0,-0.02590553522109984,0.06895999999999258,0.04305446477889274,0.33409446477890015,0.4399864,0.10589194
622,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,41.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.399999999999999,14.207040508142432,-16.0,13.0,-1.5,0.42857142857142855,1.0,-0.19199999999999995,-0.18120000000000003,-0.010199999999999987,0.0,0.0,0.0,-4.399999999999999,-4.399999999999999,0.0,3,1,125,0.325,0,0,0.2716800000000066,0.32784355,0.0,0.0028435468673705944,0.05331999999999343,0.05616354686736402,0.3278435468673706,0.4460648,0.11822125
623,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,41.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.399999999999999,14.207040508142432,-16.0,13.0,-1.5,0.42857142857142855,1.0,-0.19199999999999995,-0.18120000000000003,-0.010199999999999987,0.0,0.0,0.0,-4.399999999999999,-4.399999999999999,0.0,4,1,125,0.3275,0,0,0.2620800000000068,0.31882715,0.0,-0.008672847747802748,0.0654199999999932,0.05674715225219046,0.31882715225219727,0.45313486,0.13430771
624,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,41.0,0.4,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.399999999999999,14.207040508142432,-16.0,13.0,-1.5,0.42857142857142855,1.0,-0.19199999999999995,-0.18120000000000003,-0.010199999999999987,0.0,0.0,0.0,-4.399999999999999,-4.399999999999999,0.0,5,1,125,0.36,0,0,0.2598800000000065,0.31138417,0.0,-0.04861582875251769,0.10011999999999349,0.051504171247475805,0.3113841712474823,0.45553562,0.14415145
625,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,80.0,0.2,-18.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,9.600000000000005,39.203826343865984,-10.0,91.0,75.75,0.4444444444444444,1.0,-0.6057999999999999,-0.6000000000000001,0.7462,0.203,0.2007,0.0,9.600000000000005,9.600000000000005,40.400000000000006,1,0,126,0.53,1,0,0.8330800000000028,0.61414075,1.0,0.0841407489776611,-0.3030800000000028,-0.21893925102234169,-0.38585925102233887,0.6051784,-0.008962333
626,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,80.0,0.2,-18.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,9.600000000000005,39.203826343865984,-10.0,91.0,75.75,0.4444444444444444,1.0,-0.6057999999999999,-0.6000000000000001,0.7462,0.203,0.2007,0.0,9.600000000000005,9.600000000000005,40.400000000000006,2,1,126,0.515,1,0,0.7476800000000103,0.5437345,1.0,0.02873449087142943,-0.23268000000001032,-0.2039455091285809,-0.45626550912857056,0.6247933,0.0810588
627,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,80.0,0.2,-18.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,9.600000000000005,39.203826343865984,-10.0,91.0,75.75,0.4444444444444444,1.0,-0.6057999999999999,-0.6000000000000001,0.7462,0.203,0.2007,0.0,9.600000000000005,9.600000000000005,40.400000000000006,3,1,126,0.51,1,0,0.7251200000000124,0.51571524,1.0,0.0057152414321899325,-0.2151200000000124,-0.20940475856782248,-0.48428475856781006,0.62835014,0.1126349
